==== START logs for container kube-controller-manager of pod kube-system/kube-controller-manager-kind-1-control-plane ====
I0601 17:40:42.501454       1 serving.go:312] Generated self-signed cert in-memory
I0601 17:40:43.167403       1 controllermanager.go:161] Version: v1.17.5
I0601 17:40:43.168744       1 secure_serving.go:178] Serving securely on 127.0.0.1:10257
I0601 17:40:43.168988       1 dynamic_cafile_content.go:166] Starting request-header::/etc/kubernetes/pki/front-proxy-ca.crt
I0601 17:40:43.169100       1 dynamic_cafile_content.go:166] Starting client-ca-bundle::/etc/kubernetes/pki/ca.crt
I0601 17:40:43.169245       1 deprecated_insecure_serving.go:53] Serving insecurely on [::]:10252
I0601 17:40:43.169272       1 tlsconfig.go:219] Starting DynamicServingCertificateController
I0601 17:40:43.169315       1 leaderelection.go:242] attempting to acquire leader lease  kube-system/kube-controller-manager...
E0601 17:40:46.470930       1 leaderelection.go:331] error retrieving resource lock kube-system/kube-controller-manager: endpoints "kube-controller-manager" is forbidden: User "system:kube-controller-manager" cannot get resource "endpoints" in API group "" in the namespace "kube-system"
I0601 17:40:49.140649       1 leaderelection.go:252] successfully acquired lease kube-system/kube-controller-manager
I0601 17:40:49.140900       1 event.go:281] Event(v1.ObjectReference{Kind:"Endpoints", Namespace:"kube-system", Name:"kube-controller-manager", UID:"9ded2816-1489-4d3d-bcd5-05320658eb10", APIVersion:"v1", ResourceVersion:"166", FieldPath:""}): type: 'Normal' reason: 'LeaderElection' kind-1-control-plane_5bab6b75-519d-4372-acdb-21eb7243d805 became leader
I0601 17:40:49.140949       1 event.go:281] Event(v1.ObjectReference{Kind:"Lease", Namespace:"kube-system", Name:"kube-controller-manager", UID:"24eecab2-77a1-4cb2-b79e-24e7ba3b4880", APIVersion:"coordination.k8s.io/v1", ResourceVersion:"167", FieldPath:""}): type: 'Normal' reason: 'LeaderElection' kind-1-control-plane_5bab6b75-519d-4372-acdb-21eb7243d805 became leader
I0601 17:40:49.398445       1 plugins.go:100] No cloud provider specified.
I0601 17:40:49.399848       1 shared_informer.go:197] Waiting for caches to sync for tokens
I0601 17:40:49.500098       1 shared_informer.go:204] Caches are synced for tokens 
I0601 17:40:50.055295       1 controllermanager.go:533] Started "garbagecollector"
I0601 17:40:50.055851       1 garbagecollector.go:129] Starting garbage collector controller
I0601 17:40:50.055882       1 shared_informer.go:197] Waiting for caches to sync for garbage collector
I0601 17:40:50.055926       1 graph_builder.go:282] GraphBuilder running
I0601 17:40:50.073886       1 node_ipam_controller.go:94] Sending events to api server.
I0601 17:41:00.078211       1 range_allocator.go:82] Sending events to api server.
I0601 17:41:00.078497       1 range_allocator.go:116] No Secondary Service CIDR provided. Skipping filtering out secondary service addresses.
I0601 17:41:00.078584       1 controllermanager.go:533] Started "nodeipam"
W0601 17:41:00.078659       1 core.go:246] configure-cloud-routes is set, but no cloud provider specified. Will not configure cloud provider routes.
W0601 17:41:00.078734       1 controllermanager.go:525] Skipping "route"
I0601 17:41:00.078992       1 node_ipam_controller.go:162] Starting ipam controller
I0601 17:41:00.079019       1 shared_informer.go:197] Waiting for caches to sync for node
I0601 17:41:00.100201       1 controllermanager.go:533] Started "persistentvolume-binder"
W0601 17:41:00.100247       1 controllermanager.go:525] Skipping "endpointslice"
I0601 17:41:00.100362       1 pv_controller_base.go:294] Starting persistent volume controller
I0601 17:41:00.100407       1 shared_informer.go:197] Waiting for caches to sync for persistent volume
I0601 17:41:00.384834       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for leases.coordination.k8s.io
I0601 17:41:00.384920       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for cronjobs.batch
I0601 17:41:00.384948       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for poddisruptionbudgets.policy
I0601 17:41:00.384978       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for jobs.batch
I0601 17:41:00.385019       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for rolebindings.rbac.authorization.k8s.io
I0601 17:41:00.385084       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for serviceaccounts
I0601 17:41:00.385190       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for podtemplates
I0601 17:41:00.385323       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for events.events.k8s.io
I0601 17:41:00.385368       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for replicasets.apps
I0601 17:41:00.385387       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for deployments.apps
I0601 17:41:00.385429       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for controllerrevisions.apps
I0601 17:41:00.385459       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for networkpolicies.networking.k8s.io
W0601 17:41:00.385519       1 shared_informer.go:415] resyncPeriod 43526090865117 is smaller than resyncCheckPeriod 64220614939516 and the informer has already started. Changing it to 64220614939516
I0601 17:41:00.385591       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for ingresses.extensions
I0601 17:41:00.385633       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for daemonsets.apps
I0601 17:41:00.385692       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for statefulsets.apps
I0601 17:41:00.385716       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for ingresses.networking.k8s.io
I0601 17:41:00.385751       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for limitranges
I0601 17:41:00.386469       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for endpoints
I0601 17:41:00.386815       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for roles.rbac.authorization.k8s.io
I0601 17:41:00.387022       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for endpointslices.discovery.k8s.io
I0601 17:41:00.387491       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for horizontalpodautoscalers.autoscaling
I0601 17:41:00.387536       1 controllermanager.go:533] Started "resourcequota"
I0601 17:41:00.389131       1 resource_quota_controller.go:271] Starting resource quota controller
I0601 17:41:00.389200       1 shared_informer.go:197] Waiting for caches to sync for resource quota
I0601 17:41:00.389528       1 resource_quota_monitor.go:303] QuotaMonitor running
I0601 17:41:00.422210       1 controllermanager.go:533] Started "replicaset"
I0601 17:41:00.422358       1 replica_set.go:180] Starting replicaset controller
I0601 17:41:00.422373       1 shared_informer.go:197] Waiting for caches to sync for ReplicaSet
I0601 17:41:00.466317       1 controllermanager.go:533] Started "horizontalpodautoscaling"
I0601 17:41:00.466749       1 horizontal.go:156] Starting HPA controller
I0601 17:41:00.467018       1 shared_informer.go:197] Waiting for caches to sync for HPA
I0601 17:41:00.491313       1 controllermanager.go:533] Started "csrapproving"
I0601 17:41:00.491466       1 certificate_controller.go:118] Starting certificate controller "csrapproving"
I0601 17:41:00.491499       1 shared_informer.go:197] Waiting for caches to sync for certificate-csrapproving
I0601 17:41:00.497814       1 node_lifecycle_controller.go:388] Sending events to api server.
I0601 17:41:00.498091       1 node_lifecycle_controller.go:423] Controller is using taint based evictions.
I0601 17:41:00.498180       1 taint_manager.go:162] Sending events to api server.
I0601 17:41:00.498258       1 node_lifecycle_controller.go:520] Controller will reconcile labels.
I0601 17:41:00.498285       1 controllermanager.go:533] Started "nodelifecycle"
I0601 17:41:00.498429       1 node_lifecycle_controller.go:554] Starting node controller
I0601 17:41:00.498458       1 shared_informer.go:197] Waiting for caches to sync for taint
E0601 17:41:00.681422       1 core.go:91] Failed to start service controller: WARNING: no cloud provider provided, services of type LoadBalancer will fail
W0601 17:41:00.681457       1 controllermanager.go:525] Skipping "service"
I0601 17:41:00.830817       1 node_lifecycle_controller.go:77] Sending events to api server
E0601 17:41:00.830859       1 core.go:232] failed to start cloud node lifecycle controller: no cloud provider provided
W0601 17:41:00.830867       1 controllermanager.go:525] Skipping "cloud-node-lifecycle"
