==== START logs for container kube-controller-manager of pod kube-system/kube-controller-manager-kind-1-control-plane ====
I0512 15:22:34.925071       1 serving.go:312] Generated self-signed cert in-memory
I0512 15:22:35.940201       1 controllermanager.go:161] Version: v1.17.5
I0512 15:22:35.941119       1 dynamic_cafile_content.go:166] Starting request-header::/etc/kubernetes/pki/front-proxy-ca.crt
I0512 15:22:35.941177       1 dynamic_cafile_content.go:166] Starting client-ca-bundle::/etc/kubernetes/pki/ca.crt
I0512 15:22:35.941798       1 secure_serving.go:178] Serving securely on 127.0.0.1:10257
I0512 15:22:35.941891       1 tlsconfig.go:219] Starting DynamicServingCertificateController
I0512 15:22:35.942443       1 deprecated_insecure_serving.go:53] Serving insecurely on [::]:10252
I0512 15:22:35.942636       1 leaderelection.go:242] attempting to acquire leader lease  kube-system/kube-controller-manager...
E0512 15:22:38.737922       1 leaderelection.go:331] error retrieving resource lock kube-system/kube-controller-manager: endpoints "kube-controller-manager" is forbidden: User "system:kube-controller-manager" cannot get resource "endpoints" in API group "" in the namespace "kube-system"
I0512 15:22:41.267941       1 leaderelection.go:252] successfully acquired lease kube-system/kube-controller-manager
I0512 15:22:41.268322       1 event.go:281] Event(v1.ObjectReference{Kind:"Lease", Namespace:"kube-system", Name:"kube-controller-manager", UID:"336ef63e-06bb-4991-ad42-fff619ebede9", APIVersion:"coordination.k8s.io/v1", ResourceVersion:"164", FieldPath:""}): type: 'Normal' reason: 'LeaderElection' kind-1-control-plane_6f38bdfe-142d-4186-a143-101166725f6f became leader
I0512 15:22:41.268380       1 event.go:281] Event(v1.ObjectReference{Kind:"Endpoints", Namespace:"kube-system", Name:"kube-controller-manager", UID:"8f4ebe52-dafb-4acc-b75d-85bd1d81e2ff", APIVersion:"v1", ResourceVersion:"162", FieldPath:""}): type: 'Normal' reason: 'LeaderElection' kind-1-control-plane_6f38bdfe-142d-4186-a143-101166725f6f became leader
I0512 15:22:41.527257       1 plugins.go:100] No cloud provider specified.
I0512 15:22:41.528285       1 shared_informer.go:197] Waiting for caches to sync for tokens
I0512 15:22:41.628591       1 shared_informer.go:204] Caches are synced for tokens 
I0512 15:22:41.643263       1 controllermanager.go:533] Started "deployment"
I0512 15:22:41.643364       1 deployment_controller.go:152] Starting deployment controller
I0512 15:22:41.643380       1 shared_informer.go:197] Waiting for caches to sync for deployment
I0512 15:22:41.668157       1 controllermanager.go:533] Started "bootstrapsigner"
W0512 15:22:41.668203       1 controllermanager.go:525] Skipping "ttl-after-finished"
I0512 15:22:41.668343       1 shared_informer.go:197] Waiting for caches to sync for bootstrap_signer
I0512 15:22:41.708678       1 controllermanager.go:533] Started "endpoint"
I0512 15:22:41.708843       1 endpoints_controller.go:181] Starting endpoint controller
I0512 15:22:41.708854       1 shared_informer.go:197] Waiting for caches to sync for endpoint
I0512 15:22:41.753830       1 controllermanager.go:533] Started "podgc"
I0512 15:22:41.753957       1 gc_controller.go:88] Starting GC controller
I0512 15:22:41.753990       1 shared_informer.go:197] Waiting for caches to sync for GC
I0512 15:22:41.794135       1 controllermanager.go:533] Started "job"
I0512 15:22:41.795037       1 job_controller.go:143] Starting job controller
I0512 15:22:41.795284       1 shared_informer.go:197] Waiting for caches to sync for job
I0512 15:22:41.844588       1 node_ipam_controller.go:94] Sending events to api server.
I0512 15:22:51.861692       1 range_allocator.go:82] Sending events to api server.
I0512 15:22:51.861908       1 range_allocator.go:116] No Secondary Service CIDR provided. Skipping filtering out secondary service addresses.
I0512 15:22:51.861982       1 controllermanager.go:533] Started "nodeipam"
W0512 15:22:51.862063       1 core.go:246] configure-cloud-routes is set, but no cloud provider specified. Will not configure cloud provider routes.
W0512 15:22:51.862152       1 controllermanager.go:525] Skipping "route"
I0512 15:22:51.862252       1 node_ipam_controller.go:162] Starting ipam controller
I0512 15:22:51.862278       1 shared_informer.go:197] Waiting for caches to sync for node
I0512 15:22:51.892962       1 controllermanager.go:533] Started "pvc-protection"
I0512 15:22:51.893182       1 pvc_protection_controller.go:100] Starting PVC protection controller
I0512 15:22:51.893257       1 shared_informer.go:197] Waiting for caches to sync for PVC protection
I0512 15:22:51.930919       1 controllermanager.go:533] Started "statefulset"
I0512 15:22:51.931068       1 stateful_set.go:145] Starting stateful set controller
I0512 15:22:51.931107       1 shared_informer.go:197] Waiting for caches to sync for stateful set
I0512 15:22:51.954546       1 controllermanager.go:533] Started "cronjob"
I0512 15:22:51.954833       1 cronjob_controller.go:97] Starting CronJob Manager
I0512 15:22:51.982984       1 controllermanager.go:533] Started "ttl"
I0512 15:22:51.983015       1 ttl_controller.go:116] Starting TTL controller
I0512 15:22:51.983885       1 shared_informer.go:197] Waiting for caches to sync for TTL
I0512 15:22:51.998147       1 node_lifecycle_controller.go:388] Sending events to api server.
I0512 15:22:51.999753       1 node_lifecycle_controller.go:423] Controller is using taint based evictions.
I0512 15:22:52.000095       1 taint_manager.go:162] Sending events to api server.
I0512 15:22:52.000220       1 node_lifecycle_controller.go:520] Controller will reconcile labels.
I0512 15:22:52.000339       1 controllermanager.go:533] Started "nodelifecycle"
I0512 15:22:52.000726       1 node_lifecycle_controller.go:554] Starting node controller
I0512 15:22:52.000767       1 shared_informer.go:197] Waiting for caches to sync for taint
I0512 15:22:52.032347       1 controllermanager.go:533] Started "clusterrole-aggregation"
I0512 15:22:52.032703       1 clusterroleaggregation_controller.go:148] Starting ClusterRoleAggregator
I0512 15:22:52.032772       1 shared_informer.go:197] Waiting for caches to sync for ClusterRoleAggregator
I0512 15:22:52.674741       1 controllermanager.go:533] Started "garbagecollector"
I0512 15:22:52.675196       1 garbagecollector.go:129] Starting garbage collector controller
I0512 15:22:52.675225       1 shared_informer.go:197] Waiting for caches to sync for garbage collector
I0512 15:22:52.675254       1 graph_builder.go:282] GraphBuilder running
I0512 15:22:52.704483       1 controllermanager.go:533] Started "csrsigning"
I0512 15:22:52.704767       1 certificate_controller.go:118] Starting certificate controller "csrsigning"
I0512 15:22:52.705971       1 shared_informer.go:197] Waiting for caches to sync for certificate-csrsigning
E0512 15:22:52.746020       1 core.go:91] Failed to start service controller: WARNING: no cloud provider provided, services of type LoadBalancer will fail
W0512 15:22:52.746202       1 controllermanager.go:525] Skipping "service"
I0512 15:22:52.915232       1 controllermanager.go:533] Started "attachdetach"
W0512 15:22:52.915285       1 controllermanager.go:525] Skipping "root-ca-cert-publisher"
W0512 15:22:52.915298       1 controllermanager.go:525] Skipping "endpointslice"
I0512 15:22:52.915349       1 attach_detach_controller.go:342] Starting attach detach controller
I0512 15:22:52.915380       1 shared_informer.go:197] Waiting for caches to sync for attach detach
I0512 15:22:53.165021       1 controllermanager.go:533] Started "serviceaccount"
I0512 15:22:53.165101       1 serviceaccounts_controller.go:116] Starting service account controller
I0512 15:22:53.165108       1 shared_informer.go:197] Waiting for caches to sync for service account
I0512 15:22:53.319673       1 controllermanager.go:533] Started "csrapproving"
I0512 15:22:53.320058       1 certificate_controller.go:118] Starting certificate controller "csrapproving"
I0512 15:22:53.320408       1 shared_informer.go:197] Waiting for caches to sync for certificate-csrapproving
I0512 15:22:53.564624       1 controllermanager.go:533] Started "pv-protection"
I0512 15:22:53.564728       1 pv_protection_controller.go:81] Starting PV protection controller
I0512 15:22:53.564737       1 shared_informer.go:197] Waiting for caches to sync for PV protection
I0512 15:22:54.067222       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for events.events.k8s.io
I0512 15:22:54.067302       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for ingresses.networking.k8s.io
I0512 15:22:54.067330       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for jobs.batch
I0512 15:22:54.067363       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for poddisruptionbudgets.policy
I0512 15:22:54.067435       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for daemonsets.apps
